Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,168.00,111.00,110.00,119.00,58.00,0.99,0.49,0.73,"1,547.00","1,659.00","1,666.00",1.00,0.76,1.00,0.76,1.00,0.76,1.00,0.76,219.00,111.00,108.00,0.95,1.00,0.91,1.00,1.00,0.49,0.91,108.00,58.00,50.00,0.46,0.00,0.49,0.54,0.91,1.00,0.50,0.50
14.00,177.00,125.00,86.00,85.00,91.00,40.00,0.99,0.44,0.71,"1,274.00","1,356.00","1,365.00",1.00,0.71,0.99,0.70,1.00,0.71,0.99,0.70,167.00,85.00,82.00,0.94,0.99,0.90,0.99,0.99,0.44,0.90,82.00,40.00,42.00,0.51,0.00,0.44,0.49,0.90,1.00,0.44,0.44
15.00,518.00,389.00,252.00,250.00,266.00,139.00,0.99,0.52,0.75,"3,990.00","4,238.00","4,256.00",1.00,0.76,1.00,0.76,1.00,0.76,1.00,0.76,499.00,251.00,248.00,0.96,1.00,0.93,1.00,1.00,0.52,0.92,248.00,139.00,107.00,0.43,0.00,0.52,0.56,0.93,1.00,0.56,0.56
16.00,347.00,247.00,161.00,161.00,186.00,86.00,1.00,0.46,0.71,"2,976.00","3,155.00","3,162.00",1.00,0.73,1.00,0.73,1.00,0.73,1.00,0.73,329.00,161.00,168.00,0.95,1.00,0.90,1.00,1.00,0.46,0.90,168.00,87.00,81.00,0.48,0.00,0.47,0.52,0.90,1.00,0.51,0.51
17.00,156.00,104.00,78.00,77.00,78.00,27.00,0.99,0.35,0.67,"1,326.00","1,398.00","1,404.00",1.00,0.66,1.00,0.66,1.00,0.66,1.00,0.66,148.00,77.00,71.00,0.95,0.99,0.91,0.99,0.99,0.35,0.90,71.00,27.00,43.00,0.61,0.00,0.35,0.38,0.91,1.00,0.42,0.42
18.00,52.00,33.00,22.00,20.00,30.00,13.00,0.91,0.43,0.63,540.00,567.00,570.00,0.98,0.73,0.97,0.73,0.98,0.73,0.97,0.73,44.00,21.00,23.00,0.85,0.95,0.77,0.91,0.91,0.43,0.77,23.00,13.00,10.00,0.43,0.00,0.43,0.57,0.77,1.00,0.43,0.43
19.00,257.00,181.00,138.00,136.00,119.00,45.00,0.99,0.38,0.70,"2,261.00","2,376.00","2,380.00",1.00,0.69,0.99,0.69,1.00,0.69,1.00,0.69,246.00,138.00,108.00,0.96,1.00,0.91,0.99,0.99,0.38,0.91,108.00,45.00,63.00,0.58,0.00,0.38,0.42,0.91,1.00,0.42,0.42
20.00,262.00,177.00,119.00,118.00,143.00,59.00,0.99,0.41,0.68,"2,860.00","2,988.00","3,003.00",1.00,0.71,1.00,0.71,1.00,0.71,1.00,0.71,239.00,119.00,120.00,0.91,1.00,0.84,0.99,0.99,0.41,0.84,120.00,59.00,61.00,0.51,0.00,0.41,0.49,0.84,1.00,0.43,0.43
21.00,175.00,111.00,83.00,81.00,92.00,30.00,0.98,0.33,0.63,"1,932.00","2,014.00","2,024.00",1.00,0.63,1.00,0.63,1.00,0.63,1.00,0.63,163.00,82.00,81.00,0.93,0.99,0.88,0.98,0.98,0.33,0.88,81.00,30.00,51.00,0.63,0.00,0.33,0.37,0.88,0.99,0.40,0.41
22.00,70.00,49.00,37.00,35.00,33.00,14.00,0.95,0.42,0.70,726.00,751.00,759.00,1.00,0.69,0.99,0.68,1.00,0.69,0.99,0.68,65.00,36.00,29.00,0.93,0.97,0.88,0.95,0.95,0.42,0.85,28.00,14.00,14.00,0.50,1.00,0.42,0.50,0.85,0.97,0.45,0.47
23.00,65.00,42.00,36.00,34.00,29.00,8.00,0.94,0.28,0.65,667.00,685.00,696.00,0.99,0.66,0.99,0.65,0.99,0.66,0.99,0.65,58.00,35.00,23.00,0.89,0.97,0.79,0.94,0.94,0.28,0.76,23.00,8.00,15.00,0.65,0.00,0.28,0.35,0.79,0.97,0.28,0.29
24.00,42.00,27.00,24.00,21.00,18.00,6.00,0.88,0.33,0.64,432.00,448.00,450.00,0.96,0.71,0.97,0.70,0.96,0.71,0.97,0.70,37.00,23.00,14.00,0.88,0.96,0.78,0.88,0.88,0.33,0.72,14.00,6.00,7.00,0.50,0.00,0.33,0.43,0.78,0.94,0.33,0.35
