Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,166.00,111.00,108.00,119.00,58.00,0.97,0.49,0.72,"1,547.00","1,679.00","1,666.00",0.99,0.67,0.99,0.67,1.00,0.67,1.00,0.67,228.00,111.00,117.00,0.99,1.00,0.98,0.99,0.99,0.50,0.62,95.00,77.00,17.00,0.18,22.00,0.65,0.81,0.80,0.98,0.50,0.51
14.00,177.00,121.00,86.00,81.00,91.00,40.00,0.94,0.44,0.68,"1,274.00","1,368.00","1,365.00",0.99,0.66,0.99,0.67,0.99,0.67,0.99,0.67,173.00,85.00,88.00,0.98,0.99,0.97,0.97,0.98,0.44,0.60,78.00,60.00,16.00,0.21,10.00,0.66,0.77,0.86,0.98,0.44,0.45
15.00,518.00,373.00,252.00,244.00,266.00,129.00,0.97,0.49,0.72,"3,990.00","4,273.00","4,256.00",1.00,0.71,1.00,0.72,1.00,0.72,1.00,0.72,511.00,252.00,259.00,0.99,1.00,0.97,1.00,1.00,0.51,0.74,237.00,174.00,60.00,0.25,22.00,0.65,0.73,0.89,1.00,0.56,0.56
16.00,347.00,232.00,161.00,150.00,186.00,82.00,0.93,0.44,0.67,"2,976.00","3,170.00","3,162.00",0.98,0.70,0.98,0.70,0.98,0.70,0.98,0.71,342.00,158.00,184.00,0.99,0.98,0.99,0.96,0.97,0.46,0.62,169.00,138.00,29.00,0.17,15.00,0.74,0.82,0.91,0.98,0.50,0.51
17.00,156.00,79.00,78.00,56.00,78.00,23.00,0.72,0.29,0.51,"1,326.00","1,407.00","1,404.00",0.94,0.63,0.95,0.63,0.97,0.64,0.98,0.64,150.00,76.00,74.00,0.96,0.97,0.95,0.90,0.92,0.33,0.42,66.00,56.00,8.00,0.12,8.00,0.72,0.85,0.85,0.97,0.42,0.43
18.00,52.00,24.00,22.00,13.00,30.00,11.00,0.59,0.37,0.46,540.00,571.00,570.00,0.88,0.66,0.88,0.66,0.93,0.69,0.94,0.69,47.00,20.00,27.00,0.90,0.91,0.90,0.82,0.82,0.43,0.53,26.00,22.00,4.00,0.15,1.00,0.73,0.85,0.87,1.00,0.43,0.43
19.00,257.00,85.00,138.00,59.00,119.00,26.00,0.43,0.22,0.33,"2,261.00","2,385.00","2,380.00",0.90,0.56,0.90,0.57,0.96,0.62,0.96,0.62,241.00,133.00,108.00,0.94,0.96,0.91,0.82,0.89,0.35,0.60,95.00,62.00,30.00,0.32,13.00,0.52,0.65,0.80,0.94,0.40,0.42
20.00,262.00,91.00,119.00,61.00,143.00,30.00,0.51,0.21,0.35,"2,860.00","2,990.00","3,003.00",0.89,0.60,0.89,0.60,0.93,0.65,0.93,0.64,241.00,111.00,130.00,0.92,0.93,0.91,0.75,0.82,0.36,0.52,114.00,89.00,21.00,0.18,16.00,0.62,0.78,0.80,0.93,0.43,0.46
21.00,175.00,37.00,83.00,24.00,92.00,13.00,0.29,0.14,0.21,"1,932.00","2,009.00","2,024.00",0.85,0.54,0.85,0.53,0.91,0.59,0.90,0.58,156.00,75.00,81.00,0.89,0.90,0.88,0.70,0.80,0.26,0.49,78.00,55.00,23.00,0.29,3.00,0.60,0.71,0.85,0.95,0.40,0.43
22.00,70.00,10.00,37.00,7.00,33.00,3.00,0.19,0.09,0.14,726.00,749.00,759.00,0.79,0.55,0.79,0.54,0.86,0.62,0.86,0.61,59.00,31.00,28.00,0.84,0.84,0.85,0.54,0.65,0.18,0.30,25.00,21.00,3.00,0.12,3.00,0.64,0.84,0.76,0.88,0.42,0.48
23.00,65.00,4.00,36.00,4.00,29.00,0.00,0.11,0.00,0.06,667.00,690.00,696.00,0.73,0.49,0.73,0.49,0.85,0.57,0.85,0.57,54.00,31.00,23.00,0.83,0.86,0.79,0.47,0.58,0.21,0.28,18.00,14.00,4.00,0.22,5.00,0.48,0.78,0.62,0.86,0.28,0.32
24.00,42.00,1.00,24.00,1.00,18.00,0.00,0.04,0.00,0.02,432.00,438.00,450.00,0.59,0.43,0.58,0.42,0.70,0.55,0.70,0.54,30.00,18.00,12.00,0.71,0.75,0.67,0.17,0.46,0.22,0.33,8.00,6.00,2.00,0.25,4.00,0.33,0.75,0.44,0.61,0.33,0.55
